"exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag","SNR","n_abundance"
403.103461390853,15455.4656787012,6.96151666666667,"C20H18O9","O9","CHO",20,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402.096184938693,403.10235862706,2.74253731944008,2.74,403,402.653352464705,0.346647535294892,12,0.45,0.9,3,30.9303909365308,29,0.9,42,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",20.4968243192232,0.00143929412389324
403.103461390853,15455.4656787012,6.96151666666667,"C21H14N4O5","N4O5","CHNO",21,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402.096184938693,403.10369603986,-0.583564369926182,0.58,403,402.653352464705,0.346647535294892,17,0.238095238095238,0.666666666666667,12,30.9304938144385,30,1,44,0.3,0,0,0,0,0,0,0,0,0,"Ambiguous",20.4968243192232,0.00143929412389324
407.094965089936,13094.8415104308,3.53093333333333,"C23H20O3P2","O3P2","CHOP",23,20,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406.087688637776,407.09604393706,-2.65668513087053,2.66,407,406.640399215099,0.35960078490109,15,0.130434782608696,0.869565217391304,12,31.2375974988385,28,0.9,48,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",17.3661972733213,0.00121946040521117
407.094965089936,13094.8415104308,3.53093333333333,"C12H23O13P","O13P","CHOP",12,23,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406.087688637776,407.09490376576,0.151012151996676,0.15,407,406.640399215099,0.35960078490109,2,1.08333333333333,1.91666666666667,-11,31.2375097933538,26,0.8,26,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",17.3661972733213,0.00121946040521117
411.143627535406,7332.45311660901,5.46355,"C23H22O7","O7","CHO",23,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.136351083246,411.14382951006,-0.492457333034134,0.49,411,410.684540887914,0.315459112086273,13,0.304347826086957,0.956521739130435,6,31.5489656198385,30,1,48,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",9.72419767119599,0.000682836538468175
411.143627535406,7332.45311660901,5.46355,"C17H23N4O6P","N4O6P","CHNOP",17,23,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.136351083246,411.14279743926,2.0239516544635,2.02,411,410.684540887914,0.315459112086273,9,0.352941176470588,1.35294117647059,3,31.5488862297769,28,0.9,36,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",9.72419767119599,0.000682836538468175
425.122334556584,10026.7442458591,6.25353333333333,"C23H20O8","O8","CHO",23,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.115058104424,425.12309406856,-1.79081586851053,1.79,425,424.647639159951,0.352360840048505,14,0.347826086956522,0.869565217391304,6,32.6242936628,31,1,48,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",13.2973292150216,0.000933743076711881
425.122334556584,10026.7442458591,6.25353333333333,"C17H21N4O7P","N4O7P","CHNOP",17,21,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.115058104424,425.12206199776,0.642653022301872,0.64,425,424.647639159951,0.352360840048505,10,0.411764705882353,1.23529411764706,3,32.6242142727385,29,0.9,36,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",13.2973292150216,0.000933743076711881
425.195541842829,162701.485310653,8.51235,"C25H28O6","O6","CHO",25,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.188265390669,425.19586507916,-0.762011486313174,0.76,425,424.720764702287,0.27923529771283,12,0.24,1.12,6,32.6298914328462,31,1,52,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",215.772454238298,0.0151516166917595
425.195541842829,162701.485310653,8.51235,"C19H29N4O5P","N4O5P","CHNOP",19,29,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.188265390669,425.19483300836,1.67103743141606,1.67,425,424.720764702287,0.27923529771283,8,0.263157894736842,1.52631578947368,3,32.6298120427846,29,0.9,40,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",215.772454238298,0.0151516166917595
429.117773827761,21720.1295455707,6.88215,"C22H20O9","O9","CHO",22,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.110497375601,429.11800869086,-0.548603924337677,0.55,429,428.638617087945,0.361382912055092,13,0.409090909090909,0.909090909090909,4,32.9315947875923,31,0.9,46,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",28.8049346905052,0.00202269252024031
429.117773827761,21720.1295455707,6.88215,"C16H21N4O8P","N4O8P","CHNOP",16,21,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.110497375601,429.11697662006,1.86215406055678,1.86,429,428.638617087945,0.361382912055092,9,0.5,1.3125,1,32.9315153975308,29,0.9,34,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",28.8049346905052,0.00202269252024031
429.174325467149,143707.67877634,4.47078333333333,"C14H29N4O9P","N4O9P","CHNOP",14,29,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.167049014989,429.17449149756,-0.387770174390314,0.39,429,428.695105581267,0.30489441873317,3,0.642857142857143,2.07142857142857,-6,32.9359396188769,28,0.9,30,1,0,0,0,0,0,0,0,0,0,"Ambiguous",190.583131329469,0.0133828136868216
429.174325467149,143707.67877634,4.47078333333333,"C20H28O10","O10","CHO",20,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.167049014989,429.17552356836,-2.79820974997847,2.8,429,428.695105581267,0.30489441873317,7,0.5,1.4,-3,32.9360190089385,30,0.9,42,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",190.583131329469,0.0133828136868216
433.040829136373,5609.27248937965,2.12386666666667,"C19H12O12","O12","CHO",19,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.033552684213,433.04015230256,1.56662326055329,1.57,433,432.557291877952,0.442708122047748,14,0.631578947368421,0.631578947368421,2,33.2332981423385,31,0.9,40,0.3,0,0,0,0,0,0,0,0,0,"Ambiguous",7.43893941234699,0.000522364909677608
433.040829136373,5609.27248937965,2.12386666666667,"C20H8N4O8","N4O8","CHNO",20,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.033552684213,433.04148971536,-1.52899927085198,1.53,433,432.557291877952,0.442708122047748,19,0.4,0.4,11,33.2334010202462,32,1,42,0.2,0,0,0,0,0,0,0,0,0,"Ambiguous",7.43893941234699,0.000522364909677608
437.143234903015,75865.3916851304,5.42828333333333,"C21H24O10","O10","CHO",21,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.135958450855,437.14422344076,-2.26658161381227,2.27,437,436.655116861666,0.3448831383335,10,0.476190476190476,1.14285714285714,0,33.5489959222,31,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",100.611630707581,0.0070649836588064
437.143234903015,75865.3916851304,5.42828333333333,"C15H25N4O9P","N4O9P","CHNOP",15,25,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.135958450855,437.14319136996,0.0998153319660625,0.1,437,436.655116861666,0.3448831383335,6,0.6,1.66666666666667,-3,33.5489165321385,29,0.9,32,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",100.611630707581,0.0070649836588064
443.153659375775,17675.0283562878,3.23116666666667,"C14H27N4O10P","N4O10P","CHNOP",14,27,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.146382923615,443.15375605606,-0.218661260132523,0.22,443,442.658830040765,0.341169959235117,4,0.714285714285714,1.92857142857143,-6,34.0112676618385,29,0.9,30,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",23.4403775717591,0.00164599145581935
443.153659375775,17675.0283562878,3.23116666666667,"C20H26O11","O11","CHO",20,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.146382923615,443.15478812686,-2.5528900130578,2.55,443,442.658830040765,0.341169959235117,8,0.55,1.3,-3,34.0113470519,31,0.9,42,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",23.4403775717591,0.00164599145581935
443.190187601035,31874.5926713521,5.1285,"C15H31N4O9P","N4O9P","CHNOP",15,31,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.182911148875,443.19014156136,0.104119074208569,0.1,443,442.695317478283,0.304682521717211,3,0.6,2.06666666666667,-6,34.0140665468615,29,0.9,32,1,0,0,0,0,0,0,0,0,0,"Ambiguous",42.2716429134736,0.00296832944972919
443.190187601035,31874.5926713521,5.1285,"C21H30O10","O10","CHO",21,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.182911148875,443.19117363216,-2.22991685074542,2.23,443,442.695317478283,0.304682521717211,7,0.476190476190476,1.42857142857143,-3,34.0141459369231,31,0.9,44,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",42.2716429134736,0.00296832944972919
445.147461582847,7350.85966643472,5.41946666666667,"C17H25N4O8P","N4O8P","CHNOP",17,25,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.140185130687,445.14827674766,-1.83537729931547,1.84,445,444.65040595048,0.349594049519567,8,0.470588235294118,1.47058823529412,0,34.1646923304231,30,0.9,36,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",9.74860818239919,0.0006845506530446
445.147461582847,7350.85966643472,5.41946666666667,"C16H29O12P","O12P","CHOP",16,29,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.140185130687,445.14693933486,1.17586294596607,1.18,445,444.65040595048,0.349594049519567,3,0.75,1.8125,-9,34.1645894525154,29,0.8,34,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",9.74860818239919,0.0006845506530446
445.22144110234,69279.9374407218,6.45631666666667,"C25H32O7","O7","CHO",25,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.21416465018,445.22207982906,-1.43788012793748,1.44,445,444.724302863782,0.275697136218412,10,0.28,1.28,3,34.1703694905308,32,0.9,52,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",91.8780925848222,0.00645171157796531
445.22144110234,69279.9374407218,6.45631666666667,"C19H33N4O6P","N4O6P","CHNOP",19,33,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.21416465018,445.22104775826,0.885482974905681,0.89,445,444.724302863782,0.275697136218412,6,0.315789473684211,1.73684210526316,0,34.1702901004692,30,0.9,40,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",91.8780925848222,0.00645171157796531
451.067304301756,8500.13665556738,6.45631666666667,"C23H14O10","O10","CHO",23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.060027849596,451.06597312176,2.9577832143335,2.96,451,450.563638520124,0.4363614798757,17,0.434782608695652,0.608695652173913,7,34.6198997438154,33,1,48,0.3,0,0,0,0,0,0,0,0,0,"Ambiguous",11.2727633926068,0.000791577361367202
451.067304301756,8500.13665556738,6.45631666666667,"C13H25O11P3","O11P3","CHOP",13,25,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.060027849596,451.06824756496,-2.09586087593489,2.1,451,450.563638520124,0.4363614798757,3,0.846153846153846,1.92307692307692,-8,34.6200747009846,27,0.8,28,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",11.2727633926068,0.000791577361367202
461.233490512267,74097.7486736452,4.8261,"C29H32O5","O5","CHO",29,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,460.226214060107,461.23225058446,2.69417032185868,2.69,461,460.718473076293,0.281526923707361,14,0.172413793103448,1.10344827586207,9,35.4019210871,34,1,60,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",98.2674070511275,0.00690037145931262
461.233490512267,74097.7486736452,4.8261,"C17H36N2O12","N2O12","CHNO",17,36,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,460.226214060107,461.23410108296,-1.32667517427223,1.33,461,460.718473076293,0.281526923707361,1,0.705882352941177,2.11764705882353,-11,35.4020634331385,31,0.9,36,1,0,0,0,0,0,0,0,0,0,"Ambiguous",98.2674070511275,0.00690037145931262
465.131347659677,8861.64131909783,5.89821666666667,"C22H25O9P","O9P","CHOP",22,25,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.124071207517,465.13089534036,0.974565520533492,0.97,465,464.61197784159,0.388022158410195,11,0.409090909090909,1.13636363636364,2,35.7018168375538,32,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",11.7521858657307,0.000825242573971984
465.131347659677,8861.64131909783,5.89821666666667,"C23H21N4O5P","N4O5P","CHNOP",23,21,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.124071207517,465.13223275316,-1.90701913102908,1.91,465,464.61197784159,0.388022158410195,16,0.217391304347826,0.91304347826087,11,35.7019197154615,33,0.9,48,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",11.7521858657307,0.000825242573971984
465.131715675742,5504.62353457412,6.07456666666667,"C22H25O9P","O9P","CHOP",22,25,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.124439223582,465.13089534036,1.76749016585157,1.77,465,464.612345446725,0.387654553275183,11,0.409090909090909,1.13636363636364,2,35.7018168375538,32,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",7.30015541926452,0.000512619449472502
465.131715675742,5504.62353457412,6.07456666666667,"C23H21N4O5P","N4O5P","CHNOP",23,21,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.124439223582,465.13223275316,-1.11409220082929,1.11,465,464.612345446725,0.387654553275183,16,0.217391304347826,0.91304347826087,11,35.7019197154615,33,0.9,48,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",7.30015541926452,0.000512619449472502
465.13213136822,15584.1658351763,6.74108333333333,"C22H25O9P","O9P","CHOP",22,25,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.12485491606,465.13089534036,2.6631365404183,2.66,465,464.612760675037,0.387239324962763,11,0.409090909090909,1.13636363636364,2,35.7018168375538,32,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",20.6675046825307,0.00145127935829572
465.13213136822,15584.1658351763,6.74108333333333,"C23H21N4O5P","N4O5P","CHNOP",23,21,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.12485491606,465.13223275316,-0.218443245379203,0.22,465,464.612760675037,0.387239324962763,16,0.217391304347826,0.91304347826087,11,35.7019197154615,33,0.9,48,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",20.6675046825307,0.00145127935829572
465.190982457814,6371.07483023567,4.11811666666667,"C27H28O7","O7","CHO",27,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.183706005654,465.19077970146,0.43680196277575,0.44,465,464.671546050978,0.328453949021707,14,0.259259259259259,1.03703703703704,7,35.7064233268692,34,1,56,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",8.44923111569029,0.000593307944042026
465.190982457814,6371.07483023567,4.11811666666667,"C21H29N4O6P","N4O6P","CHNOP",21,29,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.183706005654,465.18974763066,2.66021219155443,2.66,465,464.671546050978,0.328453949021707,10,0.285714285714286,1.38095238095238,4,35.7063439368077,32,0.9,44,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",8.44923111569029,0.000593307944042026
467.224314902261,172767.051948284,5.66015,"C19H34N2O11","N2O11","CHNO",19,34,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466.217038450101,467.22353639686,1.66983472698295,1.67,467,466.702608058253,0.297391941746923,4,0.578947368421053,1.78947368421053,-7,35.8627892265154,32,0.9,40,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",229.12126917108,0.0160889751134577
467.224314902261,172767.051948284,5.66015,"C21H41O5P3","O5P3","CHOP",21,41,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466.217038450101,467.22396034156,0.760505669828492,0.76,467,466.702608058253,0.297391941746923,3,0.238095238095238,1.95238095238095,-2,35.8628218376462,29,0.8,44,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",229.12126917108,0.0160889751134577
469.081204872969,13363.6038982686,10.9148833333333,"C20H22O9P2","O9P2","CHOP",20,22,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,468.073928420809,469.08118173466,0.0494330233134125,0.05,469,468.557424609031,0.442575390968614,11,0.45,1.1,2,36.0056850217308,31,0.9,42,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",17.7226262261362,0.00124448897009431
469.081204872969,13363.6038982686,10.9148833333333,"C16H20O16","O16","CHO",16,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,468.073928420809,469.08241104696,-2.57688778939394,2.58,469,468.557424609031,0.442575390968614,7,1,1.25,-9,36.0057795842154,32,0.9,34,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",17.7226262261362,0.00124448897009431
469.081408710269,5990.66228169871,8.86765,"C20H22O9P2","O9P2","CHOP",20,22,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,468.074132258109,469.08118173466,0.484913806797962,0.48,469,468.557628218725,0.442371781275256,11,0.45,1.1,2,36.0056850217308,31,0.9,42,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",7.94473326759664,0.000557881929896168
469.081408710269,5990.66228169871,8.86765,"C16H20O16","O16","CHO",16,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,468.074132258109,469.08241104696,-2.14140586219709,2.14,469,468.557628218725,0.442371781275256,7,1,1.25,-9,36.0057795842154,32,0.9,34,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",7.94473326759664,0.000557881929896168
471.237303915092,152533.392906758,10.3127,"C27H34O7","O7","CHO",27,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.230027462932,471.23772989286,-0.90589231520891,0.91,471,470.711116131702,0.288883868298399,11,0.259259259259259,1.25925925925926,4,36.1715733415923,34,0.9,56,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",202.287671055642,0.0142047105323225
471.237303915092,152533.392906758,10.3127,"C21H35N4O6P","N4O6P","CHNOP",21,35,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.230027462932,471.23669782206,1.2889288142153,1.29,471,470.711116131702,0.288883868298399,7,0.285714285714286,1.66666666666667,1,36.1714939515308,32,0.9,44,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",202.287671055642,0.0142047105323225
471.307015778261,14912.7845260533,5.77478333333333,"C22H47O8P","O8P","CHOP",22,47,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.299739326101,471.30813141986,-2.37219268059001,2.37,471,470.780750153981,0.219249846018556,0,0.363636363636364,2.13636363636364,-8,36.1769888436692,31,0.9,46,1,0,0,0,0,0,0,0,0,0,"Ambiguous",19.7771280979372,0.00138875680522609
471.307015778261,14912.7845260533,5.77478333333333,"C24H42N2O7","N2O7","CHNO",24,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.299739326101,471.30647816286,1.14313352917871,1.14,471,470.780750153981,0.219249846018556,5,0.291666666666667,1.75,-2,36.1768616700538,33,0.9,50,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",19.7771280979372,0.00138875680522609
473.11239982805,77667.7670596342,3.85098333333333,"C20H26O9P2","O9P2","CHOP",20,26,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472.10512337589,473.11248186226,-0.173762592942712,0.17,473,472.584118295812,0.415881704188223,9,0.45,1.3,0,36.3157850315462,31,0.9,42,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",103.001915942364,0.00723283031833139
473.11239982805,77667.7670596342,3.85098333333333,"C16H24O16","O16","CHO",16,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472.10512337589,473.11371117456,-2.77765786777708,2.78,473,472.584118295812,0.415881704188223,5,1,1.5,-11,36.3158795940308,32,0.9,34,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",103.001915942364,0.00723283031833139
477.102496648711,13890.3643430286,4.64975,"C22H20O12","O12","CHO",22,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.095220196551,477.10275255776,-0.5375165267126,0.54,477,476.569759738717,0.43024026128279,13,0.545454545454545,0.909090909090909,1,36.6227289312,34,0.9,46,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",18.421208625335,0.00129354366883996
477.102496648711,13890.3643430286,4.64975,"C16H21N4O11P","N4O11P","CHNOP",16,21,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.095220196551,477.10172048696,1.6302657912786,1.63,477,476.569759738717,0.43024026128279,9,0.6875,1.3125,-2,36.6226495411385,32,0.9,34,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",18.421208625335,0.00129354366883996
477.225951288835,8015.17198331061,7.69856666666667,"C23H33N4O5P","N4O5P","CHNOP",23,33,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.218674836675,477.22613313596,-0.381856350453365,0.38,477,476.693076528287,0.306923471712878,10,0.217391304347826,1.43478260869565,5,36.6322197449077,33,0.9,48,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",10.6296099674742,0.00074641490443542
477.225951288835,8015.17198331061,7.69856666666667,"C22H37O9P","O9P","CHOP",22,37,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.218674836675,477.22479572316,2.42654422407471,2.43,477,476.693076528287,0.306923471712878,5,0.409090909090909,1.68181818181818,-4,36.632116867,32,0.9,46,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",10.6296099674742,0.00074641490443542
479.098372136758,5315.84922095202,5.98638333333333,"C25H18O10","O10","CHO",25,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478.091095684598,479.09727324936,2.29848957132586,2.3,479,478.563406614364,0.436593385636343,17,0.4,0.72,7,36.7761535997846,35,1,52,0.3,0,0,0,0,0,0,0,0,0,"Ambiguous",7.04980554157521,0.000495039794094489
